,VEI,cluster,latitude,longitude,startday,startmonth,startyear,type
2728,2,1,30.789,130.308,19,9,1934,V
2729,0,2,19.421,-155.287,6,9,1934,V
2730,2,8,-39.28,175.57,11,8,1934,V
2731,3,4,-2.005,-78.341,8,8,1934,V
2732,2,1,32.884,131.104,16,7,1934,V
2733,0,1,20.538,144.896,15,7,1934,V
2734,2,9,-8.508,124.13,14,6,1934,V
2735,2,8,-39.157,175.632,0,6,1934,V
2736,1,1,36.406,138.523,0,6,1934,V
2737,0,1,31.888,139.918,0,5,1934,V
2738,0,1,34.724,139.394,15,4,1934,V
2739,2,3,64.416,-17.316,30,3,1934,V
2740,2,0,-40.59,-72.117,6,3,1934,V
2741,2,3,38.789,15.213,2,2,1934,V
2742,2,9,-4.03,103.13,24,1,1934,V
2743,2,0,-36.863,-71.377,17,1,1934,V
2744,1,1,36.406,138.523,9,1,1934,V
2745,1,3,37.734,15.004,5,1,1934,V
2746,2,4,12.602,-86.845,0,1,1934,V
2747,2,1,36.618,138.528,0,0,1934,V
2748,2,9,12.77,124.05,25,12,1933,V
2749,4,1,30.443,130.217,23,12,1933,V
2750,0,2,19.475,-155.608,2,12,1933,V
2751,2,1,42.688,141.38,1,12,1933,V
2752,2,4,13.813,-89.633,30,11,1933,V
2753,1,3,64.416,-17.316,29,11,1933,V
2754,2,9,-8.119,114.056,21,11,1933,V
2755,2,1,50.861,155.565,13,11,1933,V
2756,2,9,0.8,127.33,12,11,1933,V
2757,2,2,52.076,-176.13,0,11,1933,V
2758,0,1,34.724,139.394,14,10,1933,V
2759,2,0,-23.37,-67.73,9,10,1933,V
2760,2,9,-7.542,110.442,1,10,1933,V
2761,2,1,54.049,159.443,0,9,1933,V
2762,3,9,1.693,127.894,13,8,1933,V
2763,4,9,-5.25,104.27,10,7,1933,V
2764,2,7,-5.576,150.516,0,7,1933,V
2765,,9,19.7,110.1,26,6,1933,V
2766,2,6,-21.244,55.708,7,6,1933,V
2767,1,9,-7.242,109.208,12,5,1933,V
2768,3,8,-37.52,177.18,2,4,1933,V
2769,2,8,-20.32,-175.42,0,4,1933,V
2770,2,4,9.979,-83.852,22,3,1933,V
2771,2,0,-49.02,-73.55,0,2,1933,V
2772,1,4,19.023,-98.622,23,1,1933,V
2773,2,1,36.406,138.523,9,1,1933,V
2774,5,1,49.12,154.508,8,1,1933,V
2775,2,0,-39.42,-71.93,5,1,1933,V
2776,2,0,-38.377,-71.58,4,1,1933,V
2777,2,0,-35.653,-70.761,0,0,1933,V
2778,0,4,0.02,-91.35,0,0,1933,V
2779,,7,-5.358,147.12,0,0,1933,V
2780,,7,-16.507,168.346,0,0,1933,V
2781,3,0,-38.692,-71.729,31,12,1932,V
2782,0,8,-21.38,-175.65,1,12,1932,V
2783,2,9,10.412,123.132,0,12,1932,V
2784,3,9,-6.102,105.423,14,11,1932,V
2785,2,9,0.8,127.33,10,11,1932,V
2786,1,9,-7.542,110.442,0,11,1932,V
2787,,6,-21.244,55.708,0,11,1932,V
2788,2,4,1.22,-77.37,10,10,1932,V
2789,3,1,36.618,138.528,1,10,1932,V
2790,2,1,20.538,144.896,7,9,1932,V
2791,2,1,39.761,140.799,21,7,1932,V
2792,2,9,-7.242,109.208,1,7,1932,V
2793,3,0,-35.58,-70.75,5,6,1932,V
2794,2,3,38.789,15.213,3,6,1932,V
2795,2,1,32.884,131.104,0,6,1932,V
2796,2,1,54.049,159.443,0,6,1932,V
2797,3,9,-8.542,122.775,23,5,1932,V
2798,2,9,-6.73,129.5,13,3,1932,V
2799,2,0,-38.692,-71.729,2,3,1932,V
2800,2,1,36.227,137.587,6,2,1932,V
2801,2,2,54.756,-163.97,1,2,1932,V
2802,2,1,56.056,160.642,25,1,1932,V
2803,4,4,14.473,-90.88,21,1,1932,V
2804,,2,52.825,-169.944,1,1,1932,V
2805,2,1,44.808,147.131,0,0,1932,V
2806,2,9,-0.381,100.473,0,0,1932,V
2807,2,7,-4.08,145.037,0,0,1932,V
2808,,0,-41.326,-72.614,0,0,1932,V
2809,1,4,-0.92,-91.408,0,0,1932,V
2810,1,4,10.2,-84.233,0,0,1932,V
2811,0,2,19.421,-155.287,23,12,1931,V
2812,1,2,53.93,-168.03,31,10,1931,V
2813,1,1,42.688,141.38,11,10,1931,V
2814,2,9,-6.102,105.423,23,9,1931,V
2815,1,1,49.12,154.508,0,9,1931,V
2816,2,1,56.056,160.642,0,8,1931,V
2817,2,3,37.734,15.004,26,7,1931,V
2818,1,1,43.418,142.686,16,5,1931,V
2819,4,2,56.88,-158.17,1,5,1931,V
2820,2,2,54.134,-165.986,0,5,1931,V
2821,2,1,52.559,158.03,0,5,1931,V
2822,3,1,30.443,130.217,2,4,1931,V
2823,3,1,36.406,138.523,31,3,1931,V
2824,2,4,13.813,-89.633,31,3,1931,V
2825,2,1,36.227,137.587,26,3,1931,V
2826,4,1,56.056,160.642,25,3,1931,V
2827,2,2,53.43,-168.13,21,3,1931,V
2828,2,1,55.832,160.326,4,3,1931,V
2829,2,4,13.434,-88.269,0,3,1931,V
2830,2,8,-39.157,175.632,0,2,1931,V
2831,2,6,-21.244,55.708,22,1,1931,V
2832,2,4,-0.677,-78.436,0,0,1931,V
2833,2,9,3.67,125.5,0,12,1930,V
2834,3,9,-7.542,110.442,25,11,1930,V
2835,0,2,19.421,-155.287,19,11,1930,V
2836,1,3,37.734,15.004,1,11,1930,V
2837,2,9,2.78,125.4,0,11,1930,V
2838,2,4,9.979,-83.852,0,10,1930,V
2839,2,1,32.884,131.104,3,9,1930,V
2840,3,1,52.559,158.03,0,9,1930,V
2841,2,9,1.358,124.792,0,8,1930,V
2842,2,0,-38.692,-71.729,6,7,1930,V
2843,2,2,56.17,-159.38,0,6,1930,V
2844,2,9,-7.942,112.95,30,5,1930,V
2845,0,6,-21.244,55.708,23,5,1930,V
2846,2,1,36.406,138.523,18,4,1930,V
2847,2,9,-0.381,100.473,9,4,1930,V
2848,2,9,-7.242,109.208,2,4,1930,V
2849,0,4,13.813,-89.633,0,4,1930,V
2850,2,8,-37.52,177.18,16,3,1930,V
2851,2,1,36.227,137.587,13,3,1930,V
2852,3,1,48.092,153.2,13,2,1930,V
2853,2,9,2.78,125.4,4,2,1930,V
2854,1,1,56.653,161.36,1,2,1930,V
2855,2,4,13.434,-88.269,26,1,1930,V
2856,0,0,-17.436,-113.206,0,0,1930,V
2857,1,1,24.751,141.289,0,0,1930,V
2858,2,1,25.424,141.284,0,0,1930,V
2859,1,0,-39.42,-71.93,27,12,1929,V
2860,2,6,-21.244,55.708,23,12,1929,V
2861,,2,52.974,-169.72,0,12,1929,V
2862,2,0,-38.692,-71.729,0,12,1929,V
2863,2,1,36.406,138.523,18,9,1929,V
2864,3,4,14.809,-61.165,16,9,1929,V
2865,3,1,52.559,158.03,1,9,1929,V
2866,2,1,39.964,140.757,0,9,1929,V
2867,2,9,-7.942,112.95,7,8,1929,V
2868,1,3,37.734,15.004,2,8,1929,V
2869,2,4,13.434,-88.269,0,8,1929,V
2870,2,4,11.538,-85.622,0,8,1929,V
2871,2,8,-15.6,-175.63,25,7,1929,V
2872,0,2,19.421,-155.287,25,7,1929,V
2873,2,7,-16.25,168.12,28,6,1929,V
2874,2,9,-0.381,100.473,22,6,1929,V
2875,4,1,42.063,140.677,17,6,1929,V
2876,2,9,-7.242,109.208,6,6,1929,V
2877,2,1,56.056,160.642,0,6,1929,V
2878,2,2,54.756,-163.97,28,5,1929,V
2879,0,9,-6.77,107.6,20,5,1929,V
2880,2,2,54.134,-165.986,0,5,1929,V
2881,2,9,-8.119,114.056,27,4,1929,V
2882,2,1,36.227,137.587,17,4,1929,V
2883,3,2,51.79,-178.794,0,4,1929,V
2884,2,2,55.417,-161.894,0,3,1929,V
2885,0,2,19.421,-155.287,20,2,1929,V
2886,2,4,12.506,-86.702,10,2,1929,V
2887,2,1,52.449,158.196,0,2,1929,V
2888,2,1,36.406,138.523,22,1,1929,V
2889,2,0,-40.59,-72.117,7,1,1929,V
2890,3,0,-41.326,-72.614,6,1,1929,V
2891,1,4,12.602,-86.845,0,1,1929,V
2892,1,3,64.653,-16.647,0,1,1929,V
2893,1,4,10.2,-84.233,0,0,1929,V
2894,3,4,-0.077,-77.656,0,0,1929,V
2895,2,1,53.589,159.15,0,0,1929,V
2896,2,1,54.049,159.443,0,0,1929,V
2897,1,9,-6.75,106.7,0,0,1929,V
2898,2,3,12.38,42.2,31,12,1928,V
2899,2,9,-7.942,112.95,16,12,1928,V
2900,2,1,20.538,144.896,15,12,1928,V
2901,1,1,43.418,142.686,4,12,1928,V
2902,2,0,-36.863,-71.377,30,11,1928,V
2903,1,3,37.734,15.004,2,11,1928,V
2904,2,9,-8.119,114.056,0,11,1928,V
2905,2,1,32.884,131.104,6,9,1928,V
2906,1,1,42.688,141.38,6,9,1928,V
2907,1,8,-37.52,177.18,1,9,1928,V
2908,2,1,34.724,139.394,7,8,1928,V
2909,3,9,-8.32,121.708,4,8,1928,V
2910,2,2,54.756,-163.97,0,8,1928,V
2911,1,3,37.734,15.004,31,7,1928,V
2912,2,8,-39.157,175.632,0,7,1928,V
2913,2,9,12.77,124.05,0,6,1928,V
2914,2,9,-7.2,109.92,13,5,1928,V
2915,1,1,42.063,140.677,28,3,1928,V
2916,2,9,-7.242,109.208,20,3,1928,V
2917,2,9,-7.942,112.95,15,3,1928,V
2918,2,8,-39.157,175.632,3,3,1928,V
2919,2,1,48.092,153.2,14,2,1928,V
2920,2,4,9.979,-83.852,14,2,1928,V
2921,1,1,56.653,161.36,27,1,1928,V
2922,2,1,52.449,158.196,25,1,1928,V
2923,2,4,11.538,-85.622,25,1,1928,V
2924,2,3,36.404,25.396,23,1,1928,V
2925,2,1,42.688,141.38,7,1,1928,V
2926,1,1,43.418,142.686,0,1,1928,V
2927,3,9,13.257,123.685,0,1,1928,V
2928,2,9,-8.53,123.57,0,0,1928,V
2929,1,6,-11.75,43.38,0,0,1928,V
2930,0,8,-28.98,-140.25,0,0,1928,V
2931,2,4,12.602,-86.845,0,0,1928,V
2932,,4,0.58,-90.75,0,0,1928,V
2933,2,1,36.618,138.528,29,12,1927,V
2934,2,9,-6.102,105.423,29,12,1927,V
2935,2,1,36.227,137.587,15,12,1927,V
2936,0,4,-0.37,-91.55,13,12,1927,V
2937,2,1,55.131,160.32,0,12,1927,V
2938,2,0,-38.692,-71.729,5,10,1927,V
2939,2,8,-20.32,-175.42,4,10,1927,V
2940,2,9,-8.119,114.056,2,8,1927,V
2941,2,4,12.602,-86.845,0,8,1927,V
2942,0,2,19.421,-155.287,7,7,1927,V
2943,2,7,-5.05,151.33,0,7,1927,V
2944,2,0,-36.863,-71.377,10,4,1927,V
2945,2,9,10.412,123.132,20,3,1927,V
2946,1,3,-1.52,29.25,0,3,1927,V
2947,2,1,36.406,138.523,0,3,1927,V
2948,2,9,-7.242,109.208,27,2,1927,V
2949,2,9,-0.381,100.473,5,2,1927,V
2950,2,1,36.227,137.587,23,1,1927,V
2951,2,1,52.449,158.196,0,1,1927,V
2952,2,1,48.092,153.2,0,0,1927,V
2953,2,4,13.813,-89.633,0,0,1927,V
2954,,2,54.756,-163.97,0,0,1927,V
2955,2,2,54.134,-165.986,0,0,1927,V
2956,2,9,-8.342,123.258,0,0,1927,V
2957,2,9,-8.2,119.07,0,0,1927,V
2958,2,0,-39.42,-71.93,0,0,1927,V
2959,2,4,2.32,-76.4,0,0,1927,V
2960,2,2,53.891,-166.923,30,12,1926,V
2961,1,1,53.321,158.712,22,12,1926,V
2962,2,8,-39.157,175.632,21,12,1926,V
2963,2,4,0.95,-77.87,20,12,1926,V
2964,2,9,-7.242,109.208,23,11,1926,V
2965,1,8,-38.12,176.5,17,11,1926,V
2966,2,1,42.688,141.38,19,10,1926,V
2967,2,9,2.78,125.4,0,10,1926,V
2968,2,1,32.884,131.104,21,9,1926,V
2969,2,6,-21.244,55.708,18,9,1926,V
2970,2,9,-8.242,115.375,2,8,1926,V
2971,2,4,14.501,-90.876,0,8,1926,V
2972,2,4,2.32,-76.4,0,8,1926,V
2973,2,3,65.033,-16.783,15,7,1926,V
2974,2,2,53.93,-168.03,0,7,1926,V
2975,0,3,63.85,-22.566,5,6,1926,V
2976,1,9,1.38,127.53,0,6,1926,V
2977,2,9,-4.03,103.13,22,4,1926,V
2978,2,8,-39.157,175.632,16,4,1926,V
2979,0,2,19.475,-155.608,10,4,1926,V
2980,4,1,53.256,158.836,27,3,1926,V
2981,2,1,56.056,160.642,23,3,1926,V
2982,1,9,-6.77,107.6,1,3,1926,V
2983,2,7,-4.08,145.037,0,3,1926,V
2984,2,8,-37.52,177.18,3,2,1926,V
2985,3,4,-0.077,-77.656,5,1,1926,V
2986,1,3,37.734,15.004,2,1,1926,V
2987,1,3,14.242,40.3,0,0,1926,V
2988,2,3,-2.764,35.914,0,0,1926,V
2989,1,5,19.514,-103.62,0,0,1926,V
2990,,4,-0.37,-91.55,0,0,1926,V
2991,2,4,-0.677,-78.436,0,0,1926,V
2992,2,6,-21.244,55.708,30,12,1925,V
2993,3,4,13.813,-89.633,26,12,1925,V
2994,3,1,43.418,142.686,20,11,1925,V
2995,2,8,-39.157,175.632,0,11,1925,V
2996,2,4,2.32,-76.4,12,10,1925,V
2997,2,3,36.404,25.396,11,8,1925,V
2998,2,1,54.049,159.443,0,7,1925,V
2999,2,1,29.638,129.714,13,5,1925,V
3000,1,4,0.02,-91.35,11,4,1925,V
3001,2,1,56.056,160.642,4,4,1925,V
3002,0,9,-0.381,100.473,0,4,1925,V
3003,2,4,11.984,-86.161,0,4,1925,V
3004,2,1,18.13,145.8,0,2,1925,V
3005,2,1,36.618,138.528,22,1,1925,V
3006,2,8,-39.28,175.57,22,1,1925,V
3007,2,1,32.884,131.104,6,1,1925,V
3008,2,9,-8.242,115.375,5,1,1925,V
3009,2,9,-8.342,123.258,0,0,1925,V
3010,2,7,-4.08,145.037,0,0,1925,V
3011,,3,4.203,9.17,0,0,1925,V
3012,2,1,20.538,144.896,0,0,1925,V
3013,2,1,53.589,159.15,0,0,1925,V
3014,,2,54.756,-163.97,0,0,1925,V
3015,2,4,19.023,-98.622,0,0,1925,V
3016,1,4,10.2,-84.233,0,0,1925,V
3017,2,0,-33.425,-69.797,0,0,1925,V
3018,3,4,14.501,-90.876,18,12,1924,V
3019,2,1,36.227,137.587,16,11,1924,V
3020,2,9,-8.82,121.18,0,11,1924,V
3021,4,9,24.57,123.93,31,10,1924,V
3022,2,8,-39.157,175.632,0,10,1924,V
3023,3,4,1.22,-77.37,0,10,1924,V
3024,1,9,-7.542,110.442,10,9,1924,V
3025,2,1,36.406,138.523,7,9,1924,V
3026,2,6,-21.244,55.708,3,9,1924,V
3027,2,1,42.063,140.677,31,7,1924,V
3028,0,2,19.421,-155.287,19,7,1924,V
3029,2,8,-39.157,175.632,22,5,1924,V
3030,0,6,-21.244,55.708,19,5,1924,V
3031,2,2,19.421,-155.287,10,5,1924,V
3032,2,9,2.78,125.4,0,5,1924,V
3033,1,9,-0.39,100.331,0,4,1924,V
3034,2,1,46.042,150.083,13,3,1924,V
3035,2,4,13.813,-89.633,0,3,1924,V
3036,2,9,-8.242,115.375,0,3,1924,V
3037,2,4,9.979,-83.852,0,3,1924,V
3038,0,1,48.08,153.33,15,2,1924,V
3039,4,1,48.292,153.25,15,2,1924,V
3040,2,9,-8.119,114.056,0,2,1924,V
3041,2,2,55.417,-161.894,17,1,1924,V
3042,2,8,-39.157,175.632,9,1,1924,V
3043,2,8,-37.52,177.18,0,0,1924,V
3044,1,8,-38.12,176.5,0,0,1924,V
3045,2,7,-3.613,144.818,0,0,1924,V
3046,2,9,19.523,121.94,0,0,1924,V
3047,2,1,47.35,152.475,0,0,1924,V
3048,2,4,2.32,-76.4,0,0,1924,V
3049,0,3,65.033,-16.783,0,0,1924,V
3050,2,4,1.22,-77.37,8,12,1923,V
3051,1,4,19.023,-98.622,27,11,1923,V
3052,2,9,1.112,124.737,27,11,1923,V
3053,3,4,12.506,-86.702,23,10,1923,V
3054,1,3,37.734,15.004,9,10,1923,V
3055,1,9,-1.697,101.264,0,9,1923,V
3056,0,2,19.421,-155.287,25,8,1923,V
3057,2,1,56.056,160.642,0,8,1923,V
3058,0,8,-20.85,-175.53,1,7,1923,V
3059,2,1,31.934,130.862,0,7,1923,V
3060,2,1,36.227,137.587,26,6,1923,V
3061,2,3,37.734,15.004,17,6,1923,V
3062,2,9,-7.242,109.208,2,6,1923,V
3063,1,9,-6.75,106.7,0,6,1923,V
3064,1,9,-4.03,103.13,19,5,1923,V
3065,2,9,0.8,127.33,13,4,1923,V
3066,1,9,-7.32,107.73,11,3,1923,V
3067,2,9,10.158,109.014,2,3,1923,V
3068,2,1,42.063,140.677,27,2,1923,V
3069,3,1,51.577,157.328,11,2,1923,V
3070,2,1,54.049,159.443,0,2,1923,V
3071,2,1,54.753,160.533,0,2,1923,V
3072,1,1,42.688,141.38,0,2,1923,V
3073,3,1,18.13,145.8,0,2,1923,V
3074,2,1,48.092,153.2,17,1,1923,V
3075,0,3,65.033,-16.783,15,1,1923,V
3076,2,1,32.884,131.104,0,1,1923,V
3077,2,9,-8.242,115.375,0,0,1923,V
3078,,3,3.58,8.75,0,0,1923,V
3079,2,7,-16.829,168.536,0,0,1923,V
3080,1,1,46.925,151.95,0,0,1923,V
3081,2,2,55.417,-161.894,24,12,1922,V
3082,1,1,34.724,139.394,8,12,1922,V
3083,2,1,54.753,160.533,0,11,1922,V
3084,0,3,65.033,-16.783,0,11,1922,V
3085,2,0,-39.42,-71.93,24,10,1922,V
3086,2,0,-38.692,-71.729,24,10,1922,V
3087,2,2,54.756,-163.97,15,10,1922,V
3088,2,4,10.463,-84.703,5,10,1922,V
3089,2,3,64.416,-17.316,29,9,1922,V
3090,2,9,-8.242,115.375,30,8,1922,V
3091,1,1,24.751,141.289,0,7,1922,V
3092,2,7,-16.507,168.346,28,6,1922,V
3093,3,4,14.756,-91.552,22,6,1922,V
3094,0,9,3.67,125.5,20,6,1922,V
3095,0,2,19.421,-155.287,28,5,1922,V
3096,2,1,42.063,140.677,22,5,1922,V
3097,2,9,2.78,125.4,4,5,1922,V
3098,2,1,56.056,160.642,0,5,1922,V
3099,2,4,10.83,-85.324,11,4,1922,V
3100,1,1,36.227,137.587,10,3,1922,V
3101,1,9,-7.542,110.442,18,2,1922,V
3102,2,9,-7.942,112.95,5,2,1922,V
3103,2,3,4.203,9.17,3,2,1922,V
3104,3,7,-4.08,145.037,0,0,1922,V
3105,2,8,-37.52,177.18,0,0,1922,V
3106,3,2,51.79,-178.794,0,0,1922,V
3107,2,4,-0.677,-78.436,0,0,1922,V
3108,2,3,2.32,36.57,31,12,1921,V
3109,3,0,-40.59,-72.117,13,12,1921,V
3110,2,1,29.638,129.714,8,12,1921,V
3111,2,4,11.538,-85.622,0,12,1921,V
3112,2,6,-21.244,55.708,27,11,1921,V
3113,2,8,-39.28,175.57,0,10,1921,V
3114,2,9,-6.312,130.017,18,9,1921,V
3115,2,1,54.049,159.443,0,9,1921,V
3116,1,1,42.688,141.38,6,7,1921,V
3117,2,9,-7.942,112.95,0,6,1921,V
3118,2,9,-2.414,101.728,23,5,1921,V
3119,2,9,-1.697,101.264,0,5,1921,V
3120,1,9,-4.03,103.13,0,4,1921,V
3121,0,2,19.421,-155.287,18,3,1921,V
3122,2,9,2.78,125.4,0,3,1921,V
3123,0,3,65.033,-16.783,0,3,1921,V
3124,2,9,-8.119,114.056,14,2,1921,V
3125,0,9,3.67,125.5,0,2,1921,V
3126,2,3,-2.764,35.914,0,2,1921,V
3127,2,9,-8.242,115.375,29,1,1921,V
3128,2,9,-8.542,122.775,1,1,1921,V
3129,0,3,-1.408,29.2,0,0,1921,V
3130,,1,36.227,137.587,0,0,1921,V
3131,2,0,-39.42,-71.93,10,12,1920,V
3132,2,1,36.406,138.523,6,12,1920,V
3133,2,9,-7.93,112.308,6,12,1920,V
3134,2,7,-4.08,145.037,5,12,1920,V
3135,2,4,13.813,-89.633,29,10,1920,V
3136,2,4,13.434,-88.269,14,8,1920,V
3137,2,9,-7.542,110.442,25,7,1920,V
3138,1,1,42.688,141.38,17,7,1920,V
3139,0,6,-21.244,55.708,28,6,1920,V
3140,2,7,-16.68,168.37,22,1,1920,V
3141,0,7,-5.576,150.516,0,0,1920,V
3142,0,3,-1.408,29.2,0,0,1920,V
3143,1,3,-1.52,29.25,0,0,1920,V
3144,2,9,-8.272,123.505,0,0,1920,V
3145,2,1,32.884,131.104,0,0,1920,V
3146,,1,36.227,137.587,0,0,1920,V
3147,2,0,-42.377,-72.578,0,0,1920,V
3148,0,2,19.421,-155.287,21,12,1919,V
3149,2,4,13.434,-88.269,10,12,1919,V
3150,2,9,4.769,96.821,0,12,1919,V
3151,2,1,36.227,137.587,1,11,1919,V
3152,2,9,-6.312,130.017,0,11,1919,V
3153,0,2,19.475,-155.608,26,9,1919,V
3154,4,7,-4.08,145.037,11,8,1919,V
3155,1,1,39.853,141.001,15,7,1919,V
3156,2,4,12.506,-86.702,20,6,1919,V
3157,2,1,42.063,140.677,17,6,1919,V
3158,2,7,-5.05,151.33,28,5,1919,V
3159,4,9,-7.93,112.308,19,5,1919,V
3160,0,1,34.724,139.394,18,5,1919,V
3161,2,1,42.688,141.38,4,5,1919,V
3162,2,9,19.523,121.94,0,5,1919,V
3163,2,1,32.884,131.104,0,4,1919,V
3164,2,3,37.734,15.004,15,3,1919,V
3165,2,1,36.406,138.523,14,3,1919,V
3166,2,9,-0.381,100.473,28,2,1919,V
3167,1,4,19.023,-98.622,19,2,1919,V
3168,0,2,19.421,-155.287,7,2,1919,V
3169,2,9,-6.72,106.73,0,0,1919,V
3170,2,4,11.984,-86.161,0,0,1919,V
3171,2,0,-40.59,-72.117,0,0,1919,V
3172,2,3,65.033,-16.783,0,0,1919,V
3173,2,3,64.416,-17.316,0,0,1919,V
3174,1,3,37.734,15.004,30,11,1918,V
3175,4,3,63.633,-19.083,12,10,1918,V
3176,2,9,12.77,124.05,0,10,1918,V
3177,,7,-3.613,144.818,18,9,1918,V
3178,2,9,-0.381,100.473,15,8,1918,V
3179,3,6,-11.75,43.38,11,8,1918,V
3180,1,9,0.8,127.33,0,8,1918,V
3181,2,7,-5.05,151.33,21,7,1918,V
3182,3,9,3.138,125.491,18,7,1918,V
3183,1,9,-7.25,108.058,17,7,1918,V
3184,2,8,-39.28,175.57,29,6,1918,V
3185,1,1,42.688,141.38,13,6,1918,V
3186,2,9,19.523,121.94,17,5,1918,V
3187,2,9,-0.381,100.473,8,3,1918,V
3188,2,3,37.734,15.004,0,3,1918,V
3189,0,2,19.421,-155.287,23,2,1918,V
3190,2,1,32.884,131.104,16,1,1918,V
3191,1,9,-7.542,110.442,0,1,1918,V
3192,1,4,11.984,-86.161,0,1,1918,V
3193,2,4,11.538,-85.622,0,1,1918,V
3194,1,3,-1.52,29.25,0,0,1918,V
3195,1,8,-38.12,176.5,0,0,1918,V
3196,2,6,4.914,96.329,0,0,1918,V
3197,1,1,36.227,137.587,0,0,1918,V
3198,2,9,1.112,124.737,0,11,1917,V
3199,2,9,1.38,127.53,18,10,1917,V
3200,2,8,-39.157,175.632,0,10,1917,V
3201,2,2,55.417,-161.894,0,10,1917,V
3202,3,4,9.979,-83.852,27,9,1917,V
3203,3,1,52.449,158.196,5,7,1917,V
3204,2,3,37.734,15.004,24,6,1917,V
3205,2,9,-0.381,100.473,16,6,1917,V
3206,3,4,13.734,-89.294,7,6,1917,V
3207,2,9,0.686,99.539,20,5,1917,V
3208,0,4,-0.37,-91.55,14,5,1917,V
3209,1,1,36.406,138.523,3,5,1917,V
3210,2,1,42.688,141.38,30,4,1917,V
3211,0,6,-21.244,55.708,29,4,1917,V
3212,4,1,18.77,145.67,9,4,1917,V
3213,3,0,-41.326,-72.614,0,4,1917,V
3214,1,8,-38.12,176.5,24,3,1917,V
3215,1,9,-8.058,114.242,25,2,1917,V
3216,2,9,-8.119,114.056,22,2,1917,V
3217,2,0,-38.692,-71.729,4,2,1917,V
3218,1,0,-34.814,-70.352,0,0,1917,V
3219,2,9,19.523,121.94,0,0,1917,V
3220,2,7,-4.08,145.037,0,0,1917,V
3221,2,3,2.32,36.57,0,0,1917,V
3222,2,1,18.13,145.8,0,0,1917,V
3223,1,1,36.227,137.587,0,0,1917,V
3224,3,3,-2.764,35.914,1,12,1916,V
3225,2,1,52.449,158.196,0,12,1916,V
3226,2,9,-8.119,114.056,0,11,1916,V
3227,2,1,52.449,158.196,15,7,1916,V
3228,0,1,31.44,140.051,21,6,1916,V
3229,0,2,19.475,-155.608,19,5,1916,V
3230,1,1,36.406,138.523,12,5,1916,V
3231,1,9,-0.381,100.473,5,5,1916,V
3232,2,1,32.884,131.104,19,4,1916,V
3233,2,1,36.227,137.587,17,3,1916,V
3234,4,4,-1.467,-78.442,3,3,1916,V
3235,2,9,12.77,124.05,18,1,1916,V
3236,2,4,10.2,-84.233,0,0,1916,V
3237,2,4,4.892,-75.324,0,0,1916,V
3238,5,0,-35.653,-70.761,0,0,1916,V
3239,2,9,-0.381,100.473,0,12,1915,V
3240,1,8,-38.12,176.5,5,11,1915,V
3241,2,9,-8.42,116.47,4,11,1915,V
3242,3,9,-7.942,112.95,0,11,1915,V
3243,2,7,-16.25,168.12,20,10,1915,V
3244,2,1,34.724,139.394,10,10,1915,V
3245,2,8,-77.53,167.17,0,8,1915,V
3246,2,6,-21.244,55.708,22,7,1915,V
3247,2,1,36.227,137.587,6,6,1915,V
3248,1,1,36.406,138.523,13,5,1915,V
3249,2,9,-8.119,114.056,0,5,1915,V
3250,2,9,1.112,124.737,0,4,1915,V
3251,3,7,-5.05,151.33,0,4,1915,V
3252,1,9,-7.542,110.442,28,3,1915,V
3253,2,8,-77.53,167.17,22,3,1915,V
3254,1,8,-38.12,176.5,4,2,1915,V
3255,2,1,36.227,137.587,0,2,1915,V
3256,0,1,31.888,139.918,0,2,1915,V
3257,2,1,56.056,160.642,0,1,1915,V
3258,0,0,-18.53,-113.42,0,0,1915,V
3259,2,1,54.049,159.443,0,0,1915,V
3260,2,3,12.888,40.573,0,0,1915,V
3261,2,9,-8.108,112.92,0,0,1915,V
3262,1,0,-39.42,-71.93,0,0,1915,V
3263,0,2,19.475,-155.608,25,11,1914,V
3264,2,1,36.406,138.523,12,11,1914,V
3265,,1,31.934,130.862,8,11,1914,V
3266,2,4,12.506,-86.702,28,10,1914,V
3267,2,4,10.2,-84.233,8,10,1914,V
3268,3,0,-35.653,-70.761,8,9,1914,V
3269,2,8,-39.157,175.632,0,9,1914,V
3270,0,3,-2.764,35.914,15,8,1914,V
3271,2,2,55.417,-161.894,6,7,1914,V
3272,2,0,-38.692,-71.729,3,7,1914,V
3273,2,9,-0.381,100.473,1,7,1914,V
3274,2,9,-8.542,122.775,29,6,1914,V
3275,2,1,46.815,151.786,4,6,1914,V
3276,1,9,-0.39,100.331,31,5,1914,V
3277,3,5,40.492,-121.508,30,5,1914,V
3278,2,4,10.2,-84.233,30,5,1914,V
3279,2,9,2.3,125.37,29,5,1914,V
3280,2,1,34.724,139.394,15,5,1914,V
3281,2,0,-40.59,-72.117,8,2,1914,V
3282,1,8,-38.12,176.5,28,1,1914,V
3283,2,1,32.884,131.104,13,1,1914,V
3284,3,1,24.285,141.481,13,1,1914,V
3285,4,1,31.593,130.657,12,1,1914,V
3286,2,1,30.443,130.217,5,1,1914,V
3287,1,1,29.859,129.857,0,1,1914,V
3288,0,2,51.885,-178.146,0,0,1914,V
3289,2,0,-36.863,-71.377,0,0,1914,V
3290,2,3,37.734,15.004,13,11,1913,V
3291,2,1,31.934,130.862,8,11,1913,V
3292,3,7,-16.25,168.12,14,10,1913,V
3293,2,1,36.227,137.587,1,9,1913,V
