Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,dep,phase,scale,sequence,Anomaly,pavg,temp
14.509,119.954,,08,33.0,6.1,1996-07-30,1,0,1,2,10820,0.713,0.469125,5
-10.769,161.445,,11,33.0,6.9,1996-08-02,1,0,2,2,11120,1.317,1.09985714286,7
-20.69,-178.31,,11,550.2,7.4,1996-08-05,1,2,2,2,11122,0.933,1.09985714286,7
-15.267,-173.126,,11,41.2,6.7,1996-08-05,1,0,2,2,11120,0.933,1.09985714286,7
-1.996,-81.001,,14,33.0,6.3,1996-08-05,1,0,2,2,11420,0.933,1.09985714286,7
38.909,140.53,,07,10.0,6.0,1996-08-10,1,0,3,2,10720,0.597,0.674,6
-4.938,152.131,,11,33.0,6.2,1996-08-10,1,0,3,2,11120,0.597,0.674,6
-13.396,166.692,,11,99.8,6.1,1996-08-11,1,1,3,2,11121,0.758,0.674,6
-0.266,125.094,,06,42.3,6.0,1996-08-12,1,0,3,2,10620,1.027,0.674,6
-13.302,166.838,,11,33.0,6.2,1996-08-15,1,0,0,2,11120,0.505,0.31,5
-41.523,80.416,,02,10.0,6.1,1996-08-19,1,0,0,2,10220,0.098,0.31,5
51.451,-178.367,,05,33.0,6.0,1996-08-19,1,0,0,2,10520,0.098,0.31,5
-7.124,123.275,,06,595.7,6.0,1996-08-22,1,2,1,2,10622,0.5,1.168375,7
-36.883,78.486,,02,10.0,6.0,1996-08-27,1,0,1,2,10220,1.319,1.168375,7
9.365,-84.266,,14,32.5,6.2,1996-09-04,1,0,2,2,11420,-0.018,0.229,5
-22.118,-113.436,,04,10.0,6.9,1996-09-05,1,0,3,2,10420,0.177,0.229,5
-22.056,-113.083,,04,10.0,6.2,1996-09-05,1,0,3,2,10420,0.177,0.229,5
21.898,121.498,,08,20.0,6.8,1996-09-05,1,0,3,2,10820,0.177,0.229,5
42.803,17.936,,09,10.0,6.0,1996-09-05,1,0,3,2,10920,0.177,0.229,5
-7.31,155.887,,11,33.0,6.2,1996-09-06,1,0,3,2,11120,0.208,0.407166666667,5
-31.9,-71.56,,03,39.0,6.0,1996-09-09,1,0,3,2,10320,0.517,0.407166666667,5
35.537,140.943,,07,55.0,6.2,1996-09-11,1,0,3,2,10720,0.47,0.407166666667,5
-10.878,165.991,,11,72.7,6.4,1996-09-14,1,1,0,2,11121,0.468,0.498285714286,5
10.038,125.369,,06,234.8,6.3,1996-09-28,1,1,2,2,10621,-0.003,0.189857142857,5
12.434,58.066,,13,10.0,6.4,1996-10-01,1,0,2,2,11320,0.116,0.189857142857,5
11.761,125.484,,06,33.0,6.4,1996-10-02,1,0,2,2,10620,0.576,0.189857142857,5
45.133,151.168,,07,33.0,6.0,1996-10-02,1,0,2,2,10720,0.576,0.189857142857,5
49.047,-127.88,,05,10.0,6.2,1996-10-06,1,0,3,2,10520,0.366,0.470714285714,5
-45.778,96.025,,02,10.0,6.1,1996-10-08,1,0,3,2,10220,0.518,0.470714285714,5
3.445,97.943,,10,33.0,6.3,1996-10-10,1,0,3,2,11020,0.62,0.470714285714,5
-7.25,155.471,,11,33.0,6.0,1996-10-12,1,0,3,2,11120,0.609,0.470714285714,5
-7.133,155.568,,11,24.0,6.8,1996-10-14,1,0,0,2,11120,0.831,0.527714285714,6
0.389,126.221,,06,44.0,6.3,1996-10-18,1,0,0,2,10620,0.307,0.527714285714,6
30.568,131.093,,08,10.0,6.8,1996-10-18,1,0,0,2,10820,0.307,0.527714285714,6
31.885,131.468,,08,22.0,7.0,1996-10-19,1,0,0,2,10820,0.128,0.527714285714,6
-20.412,-178.51,,11,590.8,6.9,1996-10-19,1,2,0,2,11122,0.128,0.527714285714,6
66.986,-173.229,,05,19.9,6.1,1996-10-24,1,0,1,2,10520,-0.101,-0.137,4
7.306,-77.393,,14,14.0,6.3,1996-11-04,1,0,3,2,11420,0.112,0.0318571428571,5
-31.16,179.998,,11,369.4,6.8,1996-11-05,1,2,3,2,11122,0.147,0.0318571428571,5
27.999,143.538,,01,9.0,6.6,1996-11-06,1,0,3,2,10120,0.078,0.0318571428571,5
19.33,95.013,,10,80.0,6.0,1996-11-11,1,1,3,2,11021,-0.237,0.0318571428571,5
-32.538,-179.049,,11,33.0,6.2,1996-11-11,1,0,3,2,11120,-0.237,0.0318571428571,5
-21.237,-176.621,,11,191.6,6.2,1996-11-14,1,1,0,2,11121,0.664,0.640714285714,6
-11.384,166.461,,11,109.2,6.0,1996-11-14,1,1,0,2,11121,0.664,0.640714285714,6
-15.101,-176.3,,11,33.0,6.0,1996-11-16,1,0,0,2,11120,0.873,0.640714285714,6
-22.196,-179.704,,11,591.6,6.1,1996-11-17,1,2,0,2,11122,0.916,0.640714285714,6
11.081,-86.052,,14,33.0,6.0,1996-11-17,1,0,0,2,11420,0.916,0.640714285714,6
35.345,78.133,,13,33.0,6.9,1996-11-19,1,0,1,2,11320,1.118,0.775625,6
34.35,141.132,,07,33.0,6.1,1996-11-20,1,0,1,2,10720,1.5,0.775625,6
-1.222,-24.17,,14,10.0,6.3,1996-11-28,1,0,2,2,11420,0.26,0.468857142857,5
-30.522,-179.675,,11,355.8,6.2,1996-12-01,1,2,2,2,11122,0.621,0.468857142857,5
31.789,131.314,,08,49.2,6.9,1996-12-02,1,0,2,2,10820,0.592,0.468857142857,5
-18.351,-172.275,,11,32.7,6.2,1996-12-03,1,0,3,2,11120,0.535,0.468857142857,5
-7.936,107.489,,10,50.9,6.1,1996-12-09,1,0,3,2,11020,0.779,0.7285,6
29.85,-42.855,,14,10.0,6.0,1996-12-09,1,0,3,2,11420,0.779,0.7285,6
0.87,-30.039,,14,10.0,6.7,1996-12-10,1,0,3,2,11420,0.871,0.7285,6
43.207,138.92,,07,226.5,6.5,1996-12-22,1,1,1,2,10721,0.787,0.601375,6
-2.236,138.938,,06,33.0,6.3,1996-12-26,1,0,2,2,10620,-0.011,0.339142857143,5
-3.993,128.105,,06,33.0,6.0,1996-12-30,1,0,2,2,10620,0.397,0.339142857143,5
15.83,-92.971,,00,99.5,6.4,1996-12-31,1,1,2,2,10021,0.29,0.339142857143,5
-19.224,-174.838,,11,140.3,6.0,1997-01-03,1,1,3,2,11121,1.21,0.770571428571,6
18.219,-102.756,,00,33.0,7.2,1997-01-11,1,0,0,2,10020,0.527,0.434,5
-8.899,123.542,,06,110.7,6.2,1997-01-17,1,1,1,2,10621,0.521,0.575375,6
28.814,129.953,,08,33.0,6.3,1997-01-17,1,0,1,2,10820,0.521,0.575375,6
-21.999,-65.719,,03,276.2,7.1,1997-01-23,1,1,1,2,10321,0.261,0.575375,6
-12.904,166.376,,11,33.0,6.2,1997-01-29,1,0,2,2,11120,0.358,0.546428571429,6
37.661,57.291,,13,10.0,6.5,1997-02-04,1,0,3,2,11320,0.927,0.827,6
-19.859,-173.289,,11,28.0,6.4,1997-02-07,1,0,3,2,11120,0.478,0.827,6
-14.486,-76.276,,03,33.0,6.1,1997-02-09,1,0,0,2,10320,0.48,0.385428571429,5
41.859,142.742,,07,33.0,6.0,1997-02-20,1,0,1,2,10720,0.346,0.422625,5
43.829,149.167,,07,33.0,6.6,1997-02-21,1,0,1,2,10720,0.404,0.422625,5
-47.497,100.282,,02,10.0,6.1,1997-02-26,1,0,2,2,10220,0.8,0.719142857143,6
38.075,48.05,,13,10.0,6.1,1997-02-28,1,0,2,2,11320,0.638,0.719142857143,6
-29.815,-71.147,,03,33.0,6.2,1997-03-09,1,0,3,2,10320,0.926,0.775714285714,6
7.742,127.647,,06,10.0,6.9,1997-03-11,1,0,0,2,10620,1.339,1.15557142857,7
-31.078,-177.732,,11,10.0,6.1,1997-03-11,1,0,0,2,11120,1.339,1.15557142857,7
-6.614,105.514,,10,33.0,6.4,1997-03-17,1,0,1,2,11020,1.025,0.92175,6
-31.163,179.624,,11,448.7,6.3,1997-03-21,1,2,1,2,11122,1.067,0.92175,6
-9.063,-71.295,,03,602.6,6.1,1997-03-25,1,2,2,2,10322,0.352,0.244571428571,5
51.277,179.533,,05,33.0,6.7,1997-03-26,1,0,2,2,10520,0.464,0.244571428571,5
31.92,130.429,,08,10.0,6.1,1997-03-26,1,0,2,2,10820,0.464,0.244571428571,5
-18.351,-69.347,,03,115.6,6.2,1997-04-01,1,1,3,2,10321,0.377,0.620333333333,6
-18.298,-69.526,,03,113.8,6.2,1997-04-01,1,1,3,2,10321,0.377,0.620333333333,6
7.774,-82.401,,14,33.0,6.1,1997-04-01,1,0,3,2,11420,0.377,0.620333333333,6
11.412,-60.942,,14,45.0,6.2,1997-04-02,1,0,3,2,11420,0.664,0.620333333333,6
-6.485,147.408,,11,69.1,6.5,1997-04-05,1,0,3,2,11120,0.589,0.620333333333,6
39.527,76.941,,13,15.0,6.1,1997-04-11,1,0,0,2,11320,-0.1,0.043,5
-28.171,-178.369,,11,183.6,6.0,1997-04-12,1,1,0,2,11121,-0.114,0.043,5
11.112,-60.892,,14,5.0,6.7,1997-04-22,1,0,1,2,11420,1.286,1.092625,7
13.986,144.901,,01,100.8,6.5,1997-04-23,1,1,2,2,10121,1.046,0.952285714286,6
-13.599,166.39,,11,33.0,6.1,1997-04-23,1,0,2,2,11120,1.046,0.952285714286,6
-19.171,168.728,,11,41.6,6.1,1997-04-27,1,0,2,2,11120,1.058,0.952285714286,6
-42.504,42.686,,02,10.0,6.8,1997-04-28,1,0,2,2,10220,0.807,0.952285714286,6
18.993,-107.35,,00,33.0,6.9,1997-05-01,1,0,3,2,10020,0.693,0.590166666667,6
-31.791,-179.382,,11,108.3,6.9,1997-05-03,1,1,3,2,11121,0.638,0.590166666667,6
51.717,-170.799,,05,33.0,6.0,1997-05-08,1,0,0,2,10520,0.142,1.18952466924e-17,5
24.894,92.25,,13,34.9,6.0,1997-05-08,1,0,0,2,11320,0.142,1.18952466924e-17,5
13.199,144.704,,01,29.0,6.0,1997-05-09,1,0,0,2,10120,0.158,1.18952466924e-17,5
33.825,59.809,,13,10.0,7.3,1997-05-10,1,0,0,2,11320,-0.052,1.18952466924e-17,5
-36.383,-97.703,,04,10.0,6.5,1997-05-11,1,0,0,2,10420,-0.152,1.18952466924e-17,5
31.824,130.281,,08,33.0,6.1,1997-05-13,1,0,0,2,10820,-0.095,1.18952466924e-17,5
36.411,70.945,,13,196.0,6.5,1997-05-13,1,1,0,2,11321,-0.095,1.18952466924e-17,5
-21.628,169.878,,11,33.0,6.0,1997-05-15,1,0,1,2,11120,0.371,0.45025,5
-20.438,169.287,,11,57.0,6.8,1997-05-21,1,0,1,2,11120,0.357,0.45025,5
-18.902,175.947,,11,33.0,6.0,1997-05-21,1,0,1,2,11120,0.357,0.45025,5
18.684,-101.604,,00,70.0,6.5,1997-05-22,1,1,2,2,10021,0.318,0.416285714286,5
18.915,121.336,,08,33.9,6.1,1997-05-22,1,0,2,2,10820,0.318,0.416285714286,5
-32.115,179.791,,11,332.7,7.1,1997-05-25,1,2,2,2,11122,0.269,0.416285714286,5
-54.925,-136.17,,04,10.0,6.1,1997-05-27,1,0,2,2,10420,0.589,0.416285714286,5
-15.212,-173.328,,11,14.0,6.4,1997-05-27,1,0,2,2,11120,0.589,0.416285714286,5
-35.964,-102.511,,04,10.0,6.5,1997-05-29,1,0,3,2,10420,0.524,0.346857142857,5
-57.776,-25.466,,03,33.0,6.1,1997-06-02,1,0,3,2,10320,0.283,0.346857142857,5
-21.331,171.542,,11,33.0,6.0,1997-06-09,1,0,0,2,11120,0.491,0.633714285714,6
-35.815,-108.135,,04,10.0,6.5,1997-06-10,1,0,0,2,10420,0.472,0.633714285714,6
-5.951,147.026,,11,33.0,6.1,1997-06-12,1,0,0,2,11120,0.692,0.633714285714,6
51.347,-179.332,,05,33.0,6.4,1997-06-17,1,0,1,2,10520,0.71,0.82875,6
-1.924,127.899,,06,33.0,6.4,1997-06-24,1,0,2,2,10620,1.008,1.10971428571,7
-49.692,-114.57,,04,10.0,6.3,1997-06-26,1,0,2,2,10420,0.919,1.10971428571,7
-30.058,-71.872,,03,19.0,6.8,1997-07-06,1,0,0,2,10320,-0.018,0.193142857143,5
16.157,-87.917,,14,33.0,6.1,1997-07-06,1,0,0,2,11420,-0.018,0.193142857143,5
10.598,-63.486,,14,19.9,7.0,1997-07-09,1,0,0,2,11420,0.578,0.193142857143,5
-5.697,110.796,,10,574.4,6.0,1997-07-11,1,2,0,2,11022,-0.01,0.193142857143,5
43.249,146.381,,07,33.0,6.1,1997-07-14,1,0,1,2,10720,0.357,0.130125,5
16.333,-98.216,,00,33.0,6.9,1997-07-19,1,0,1,2,10020,-0.324,0.130125,5
-22.982,-66.301,,03,256.1,6.1,1997-07-20,1,1,2,2,10321,-0.321,0.0181428571429,5
52.562,-167.484,,05,14.4,6.1,1997-07-20,1,0,2,2,10520,-0.321,0.0181428571429,5
-30.328,-71.917,,03,33.0,6.0,1997-07-21,1,0,2,2,10320,-0.284,0.0181428571429,5
-30.462,-71.906,,03,33.0,6.2,1997-07-25,1,0,2,2,10320,0.364,0.0181428571429,5
-30.554,-72.016,,03,33.0,6.1,1997-07-25,1,0,2,2,10320,0.364,0.0181428571429,5
-30.517,-71.862,,03,33.0,6.3,1997-07-27,1,0,3,2,10320,0.639,0.407857142857,5
-6.637,130.917,,06,58.6,6.0,1997-07-31,1,0,3,2,10620,0.231,0.407857142857,5
-15.16,-175.273,,11,33.0,6.1,1997-08-04,1,0,0,2,11120,0.257,0.133857142857,5
-15.212,-175.434,,11,33.0,6.0,1997-08-04,1,0,0,2,11120,0.257,0.133857142857,5
-15.477,-179.14,,11,10.0,6.6,1997-08-08,1,0,0,2,11120,0.116,0.133857142857,5
-16.013,124.329,,06,10.0,6.3,1997-08-10,1,0,0,2,10620,0.532,0.133857142857,5
25.03,125.77,,08,55.3,6.2,1997-08-13,1,0,1,2,10820,0.721,0.493875,5
-4.373,-105.698,,04,10.0,6.3,1997-08-15,1,0,1,2,10420,0.362,0.493875,5
-13.592,167.391,,11,25.9,6.0,1997-08-17,1,0,1,2,11120,0.446,0.493875,5
-41.715,80.134,,02,10.0,6.5,1997-08-20,1,0,2,2,10220,0.311,0.418142857143,5
4.358,96.494,,10,33.0,6.0,1997-08-20,1,0,2,2,11020,0.311,0.418142857143,5
-15.235,-175.576,,11,33.0,6.5,1997-08-29,1,0,3,2,11120,0.252,0.304,5
-3.562,144.362,,11,22.8,6.6,1997-08-29,1,0,3,2,11120,0.252,0.304,5
3.849,-75.749,,14,198.7,6.8,1997-09-02,1,1,0,2,11421,0.474,0.480142857143,5
-55.19,-128.989,,04,10.0,6.1,1997-09-03,1,0,0,2,10420,0.585,0.480142857143,5
-26.569,178.336,,11,624.7,6.8,1997-09-04,1,2,0,2,11122,0.513,0.480142857143,5
-21.349,-174.386,,11,10.0,6.1,1997-09-10,1,0,1,2,11120,0.012,-0.0495,4
8.098,126.642,,06,50.7,6.2,1997-09-15,1,0,1,2,10620,-0.172,-0.0495,4
2.109,126.597,,06,33.0,6.0,1997-09-17,1,0,2,2,10620,0.329,0.544,6
-28.683,-177.624,,11,30.0,7.0,1997-09-20,1,0,2,2,11120,0.346,0.544,6
-13.761,66.248,,02,10.0,6.0,1997-09-25,1,0,3,2,10220,1.578,1.35314285714,7
-5.385,128.994,,06,253.8,6.0,1997-09-26,1,1,3,2,10621,1.485,1.35314285714,7
31.959,141.878,,07,10.0,6.2,1997-09-30,1,0,3,2,10720,1.046,1.35314285714,7
-59.739,-29.198,,03,273.9,6.3,1997-10-05,1,1,0,2,10321,1.043,1.051,7
9.79,125.779,,06,105.6,6.5,1997-10-06,1,1,0,2,10621,1.025,1.051,7
-9.302,158.691,,11,33.0,6.1,1997-10-06,1,0,0,2,11120,1.025,1.051,7
-9.321,158.732,,11,33.0,6.0,1997-10-10,1,0,1,2,11120,1.409,1.1745,7
36.379,22.071,,09,24.0,6.5,1997-10-13,1,0,1,2,10920,1.176,1.1745,7
-22.101,-176.772,,11,167.3,7.8,1997-10-14,1,1,1,2,11121,1.167,1.1745,7
-30.933,-71.22,,03,58.0,7.1,1997-10-15,1,0,1,2,10320,0.957,1.1745,7
51.43,-177.877,,05,22.0,6.4,1997-10-15,1,0,1,2,10520,0.957,1.1745,7
-20.888,-178.839,,11,578.9,6.0,1997-10-17,1,2,2,2,11122,0.525,0.314571428571,5
-57.538,147.97,,11,10.0,6.2,1997-10-17,1,0,2,2,11120,0.525,0.314571428571,5
-4.368,-76.681,,14,112.0,7.2,1997-10-28,1,1,3,2,11421,0.483,0.554714285714,6
-30.744,-71.224,,03,45.0,6.2,1997-11-03,1,0,0,2,10320,0.825,1.13528571429,7
-6.736,129.021,,06,215.6,6.1,1997-11-03,1,1,0,2,10621,0.825,1.13528571429,7
35.069,87.325,,13,33.0,7.5,1997-11-08,1,0,1,2,11320,1.6,0.936,6
13.849,-88.808,,14,176.4,6.5,1997-11-09,1,1,1,2,11421,1.701,0.936,6
31.187,140.486,,07,86.0,6.2,1997-11-10,1,1,1,2,10721,1.483,0.936,6
38.859,25.795,,09,17.9,6.1,1997-11-14,1,0,1,2,10920,0.162,0.936,6
43.813,145.019,,07,161.0,6.1,1997-11-15,1,1,1,2,10721,-0.016,0.936,6
-15.145,167.375,,11,123.1,7.0,1997-11-15,1,1,1,2,11121,-0.016,0.936,6
22.212,92.702,,13,54.4,6.1,1997-11-21,1,0,2,2,11320,0.473,-0.000428571428571,4
1.241,122.536,,06,24.0,7.0,1997-11-25,1,0,3,2,10620,0.428,0.258714285714,5
-13.74,-68.788,,03,586.0,6.7,1997-11-28,1,2,3,2,10322,0.125,0.258714285714,5
13.639,-90.658,,14,80.5,6.0,1997-12-04,1,1,0,2,11421,0.66,0.528285714286,6
3.929,-75.787,,14,177.5,6.4,1997-12-11,1,1,1,2,11421,0.973,0.58575,6
16.107,-98.852,,00,10.0,6.0,1997-12-16,1,0,2,2,10020,-0.06,0.603571428571,6
51.187,178.871,,05,20.0,6.6,1997-12-17,1,0,2,2,10520,0.499,0.603571428571,6
36.387,70.773,,13,207.0,6.3,1997-12-17,1,1,2,2,11321,0.499,0.603571428571,6
13.84,-88.739,,14,182.1,6.1,1997-12-18,1,1,2,2,11421,0.731,0.603571428571,6
-5.495,147.867,,11,179.3,7.2,1997-12-22,1,1,3,2,11121,0.729,0.603571428571,6
13.742,-90.316,,14,59.3,6.1,1997-12-22,1,0,3,2,11420,0.729,0.603571428571,6
-55.783,-4.218,,03,10.0,6.2,1997-12-27,1,0,3,2,10320,0.812,0.9785,6
23.913,141.907,,01,95.6,6.4,1998-01-01,1,1,0,2,10121,0.629,0.874428571429,6
-35.474,-16.191,,03,10.0,6.3,1998-01-03,1,0,0,2,10320,1.062,0.874428571429,6
-22.301,170.911,,11,100.6,7.5,1998-01-04,1,1,0,2,11121,1.078,0.874428571429,6
-12.029,-72.074,,03,33.0,6.4,1998-01-10,1,0,1,2,10320,0.459,0.502875,6
14.374,-91.473,,14,33.0,6.6,1998-01-10,1,0,1,2,11420,0.459,0.502875,6
-30.985,-71.41,,03,34.8,6.6,1998-01-12,1,0,1,2,10320,0.177,0.502875,6
-15.848,-179.376,,11,23.4,6.7,1998-01-12,1,0,1,2,11120,0.177,0.502875,6
-2.11,68.094,,02,10.0,6.0,1998-01-14,1,0,2,2,10220,-0.128,0.166857142857,5
-15.731,-179.329,,11,33.0,6.6,1998-01-14,1,0,2,2,11120,-0.128,0.166857142857,5
-44.971,-79.488,,03,10.0,6.2,1998-01-19,1,0,2,2,10320,0.292,0.166857142857,5
-22.542,179.048,,11,611.0,6.3,1998-01-27,1,2,3,2,11122,1.235,0.582571428571,6
-22.411,179.035,,11,610.1,6.5,1998-01-27,1,2,3,2,11122,1.235,0.582571428571,6
-20.768,-179.178,,11,642.8,6.0,1998-01-27,1,2,3,2,11122,1.235,0.582571428571,6
-23.913,-70.207,,03,42.0,7.1,1998-01-30,1,0,0,2,10320,1.582,1.84842857143,7
-35.763,-97.058,,04,10.0,6.0,1998-01-31,1,0,0,2,10420,1.965,1.84842857143,7
15.883,-96.298,,00,33.0,6.4,1998-02-03,1,0,0,2,10020,2.0,1.84842857143,7
24.821,141.746,,01,525.3,6.4,1998-02-07,1,2,1,2,10122,1.655,1.54025,7
52.718,-33.677,,09,10.0,6.8,1998-02-16,1,0,2,2,10920,1.322,1.323,7
-4.476,129.082,,06,33.0,6.5,1998-02-19,1,0,3,2,10620,1.641,1.323,7
36.479,71.086,,13,235.6,6.4,1998-02-20,1,1,3,2,11321,1.65,1.768,7
14.38,-91.466,,14,62.8,6.2,1998-03-03,1,0,0,2,11420,1.489,1.64871428571,7
30.154,57.605,,13,9.0,6.6,1998-03-14,1,0,2,2,11320,0.359,0.322142857143,5
-50.008,163.107,,11,10.0,6.7,1998-03-20,1,0,3,2,11120,0.276,0.322142857143,5
79.888,1.856,,05,10.0,6.2,1998-03-21,1,0,3,2,10520,0.41,0.709,6
36.433,70.133,,13,227.8,6.0,1998-03-21,1,1,3,2,11321,0.41,0.709,6
-11.43,66.245,,02,10.0,6.1,1998-03-22,1,0,3,2,10220,0.638,0.709,6
-63.612,147.937,,11,10.0,6.5,1998-03-25,1,0,3,2,11120,0.632,0.709,6
-62.877,149.527,,11,10.0,8.1,1998-03-25,1,0,3,2,11120,0.632,0.709,6
-0.239,-17.932,,09,10.0,6.1,1998-03-29,1,0,0,2,10920,1.062,1.25057142857,7
-17.552,-179.092,,11,537.2,7.2,1998-03-29,1,2,0,2,11122,1.062,1.25057142857,7
-40.316,-74.874,,03,9.0,6.7,1998-04-01,1,0,0,2,10320,1.084,1.25057142857,7
-0.544,99.261,,10,55.7,7.0,1998-04-01,1,0,0,2,11020,1.084,1.25057142857,7
