,”long","lat","clust"
"615398",-97.159,35.7285,1
"615399",-80.9951,-1.3514,15
"615400",140.9872,-3.2232,7
"615401",140.9637,-3.2144,7
"615402",140.9818,-3.1518,7
"615403",-68.5392,-21.7306,4
"615404",175.5326,-64.5515,5
"615405",-71.8885,-32.293,4
"615406",154.9688,-6.076,12
"615407",-97.319,36.2124,1
"615408",-178.524,-17.726,5
"615409",128.6554,2.7927,7
"615410",130.3447,-3.155,7
"615411",167.9043,-15.9508,12
"615412",130.4733,32.7625,9
"615413",-1.1692,46.042,10
"615414",-66.6895,-19.7259,4
"615415",142.8263,41.1235,8
"615416",153.1932,48.317,8
"615417",-66.711,-28.0446,4
"615418",126.0731,12.6862,7
"615419",-72.0319,-31.844,4
"615420",126.2223,9.0791,7
"615421",-67.8555,18.2605,15
"615422",133.9641,-19.7963,7
"615423",-68.9627,-21.0813,4
"615424",70.4691,35.8567,14
"615425",121.805,24.1781,9
"615426",-70.4753,19.466,15
"615427",-158.8386,56.3587,6
"615428",167.3795,-16.0409,12
"615429",126.4495,9.7213,7
"615430",167.3504,-15.9549,12
"615431",167.6326,-15.8591,12
"615432",-97.1631,-36.2425,4
"615433",128.1893,-7.477,7
"615434",167.6676,-16.0289,12
"615435",126.2981,-1.4014,7
"615436",130.6075,32.762,9
"615437",162.3153,-11.0784,12
"615438",-93.1973,14.7783,15
"615439",-111.7044,-37.0975,4
"615440",167.6809,-16.0001,12
"615441",27.4886,-26.5119,3
"615442",167.2335,-15.9776,12
"615443",-178.7204,-20.4924,5
"615444",145.3089,14.1377,2
"615445",126.0779,2.2868,7
"615446",147.9791,-6.0316,12
"615447",167.0266,-16.1872,12
"615448",-76.3772,-0.6933,15
"615449",167.2336,-16.2393,12
"615450",-103.7505,10.2689,1
"615451",-80.8145,-1.4922,15
"615452",-68.55,-22.208,4
"615453",-98.0017,36.8622,1
"615454",20.4963,38.7064,10
"615455",-65.363,19.6535,15
"615456",74.125,39.674,14
"615457",-96.7724,35.5277,1
"615458",-150.3213,61.0231,6
"615459",-65.319,19.4963,15
"615460",-174.0647,-23.2875,5
"615461",131.2888,33.2535,9
"615462",-73.1575,-15.4185,4
"615463",-152.3383,58.8989,6
"615464",-152.152,60.425,6
"615465",-87.1819,33.3773,1
"615466",-115.2652,32.3877,1
"615467",-97.1577,35.7304,1
"615468",105.8319,-7.2631,11
"615469",-82.6911,6.8066,15
"615470",-173.3843,-15.0602,5
"615471",-177.8335,-18.4088,5
"615472",135.5023,37.6322,8
"615473",-152.9306,59.8496,6
"615474",-97.1692,35.7243,1
"615475",167.194,-16.2439,12
"615476",-65.866,18.4988,15
"615477",110.442,55.8148,8
"615478",-97.3182,36.8858,1
"615479",166.94,-16.1348,12
"615480",167.274,-16.1651,12
"615481",26.5447,34.3713,10
"615482",125.9166,0.0178,7
"615483",66.2197,-13.7014,3
"615484",-13.3411,-31.1684,4
"615485",-13.5672,-31.1,4
"615486",-13.582,-31.2823,4
"615487",-79.7861,0.5093,15
"615488",-72.0392,-29.7636,4
"615489",134.2985,-4.6101,7
"615490",-27.7155,-55.7439,4
"615491",-97.3066,35.5155,1
"615492",167.1258,-16.2886,12
"615493",-72.6074,-30.0507,4
"615494",-124.4522,40.364,1
"615495",-27.6353,-55.6867,4
"615496",-103.3907,18.1047,1
"615497",-171.2244,52.2226,13
"615498",177.1232,51.972,13
"615499",-68.0752,18.21,15
"615500",167.2001,-16.3487,12
"615501",167.4132,-16.1749,12
"615502",167.1867,-16.2767,12
"615503",167.36,-16.2747,12
"615504",-178.1053,-18.4391,5
"615505",-72.6643,-30.0549,4
"615506",179.6791,-24.5973,5
"615507",-103.504,18.297,1
"615508",167.6854,-17.4698,12
"615509",167.2683,-12.2657,12
"615510",161.3932,-10.3163,12
"615511",-25.9011,-58.9991,4
"615512",-73.0017,6.6717,15
"615513",103.3796,-6.3387,11
"615514",138.6821,30.8916,8
"615515",-97.4249,35.6613,1
"615516",-167.7362,52.9129,13
"615517",-68.3678,19.436,15
"615518",-97.1839,35.67,1
"615519",70.6549,36.412,14
"615520",-89.223,13.0897,15
"615521",167.4716,-16.3275,12
"615522",-74.5146,-8.0282,15
"615523",167.2665,-16.2213,12
"615524",-175.5461,-19.4095,5
"615525",-80.8007,-0.2614,15
"615526",121.7508,24.1896,9
"615527",-98.1514,36.8608,1
"615528",74.6378,38.1366,14
"615529",176.3748,-40.2999,5
"615530",-71.826,-32.5969,4
"615531",173.8559,-64.281,5
"615532",179.2261,-23.5967,5
"615533",-26.2123,-56.2566,4
"615534",154.5693,-6.2606,12
"615535",147.1319,-5.2771,12
"615536",-72.2059,-30.2815,4
"615537",-97.889,37.2093,1
"615538",-174.3689,51.396,13
"615539",-88.9877,37.2137,1
"615540",70.7246,36.4002,14
"615541",126.3517,4.5436,7
"615542",95.5172,4.9916,11
"615543",94.7197,22.6224,9
"615544",126.0205,7.6496,7
"615545",14.2381,-52.5217,3
"615546",-72.1544,-30.3253,4
"615547",166.0363,-15.3396,12
"615548",123.2256,15.0178,9
"615549",-61.645,18.0967,15
"615550",154.1987,-6.9322,12
"615551",-176.6673,-19.0388,5
"615552",142.7662,28.964,2
"615553",179.3393,-23.781,5
"615554",-98.7525,36.4685,1
"615555",145.7279,19.2155,2
"615556",-25.3315,-57.9639,4
"615557",166.4803,-14.5682,12
"615558",123.0281,56.7584,8
"615559",167.7502,-17.4715,12
"615560",151.8596,-4.192,12
"615561",167.5951,-16.1364,12
"615562",-61.621,18.1752,15
"615563",-169.2158,52.1767,13
"615564",122.4249,-9.2925,7
"615565",169.9387,-20.7528,5
"615566",-89.9617,13.184,15
"615567",-152.993,60.1136,6
"615568",-151.648,59.9887,6
"615569",162.5366,-50.5944,5
"615570",-143.9668,59.4233,6
"615571",-175.1298,-21.5649,5
"615572",-174.1821,-17.1436,5
"615573",-145.0623,59.3818,6
"615574",128.0719,2.6754,7
"615575",177.3698,-37.3383,5
"615576",-69.1335,-32.7551,4
"615577",-179.9771,-24.3075,5
"615578",154.3455,48.2329,8
"615579",-152.9043,59.8112,6
"615580",104.6271,-5.0262,11
"615581",-157.8103,56.9934,6
"615582",143.3375,11.8511,2
"615583",-70.52,-18.02,4
"615584",130.5327,32.5602,9
"615585",-174.282,51.3013,13
"615586",146.0443,-3.2022,12
"615587",-63.5575,18.6733,15
"615588",-30.0056,59.8301,10
"615589",112.0594,-10.8578,11
"615590",144.9225,39.8936,8
"615591",-126.7981,43.5507,6
"615592",-25.9292,-59.8608,4
"615593",152.4928,-4.5473,12
"615594",23.9436,-2.4912,10
"615595",93.6541,16.1179,11
"615596",-95.1941,14.7675,1
"615597",179.3997,-37.0593,5
"615598",-95.5863,15.4675,1
"615599",0.47,47.07,10
"615600",21.94,39.09,10
"615601",-25.9738,-59.59,4
"615602",-88.9304,12.8116,15
"615603",-107.1631,-6.0785,1
"615604",166.9256,-14.0676,12
"615605",-144.7441,59.4299,6
"615606",-97.3528,36.9204,1
"615607",-106.7692,-6.1968,1
"615608",121.7404,24.1742,9
"615609",-155.671,58.4247,6
"615610",167.1432,-15.8971,12
"615611",166.9706,-15.9233,12
"615612",130.3821,-6.2947,7
"615613",94.6863,22.2751,9
"615614",-70.7578,-25.9107,4
"615615",-177.8291,-20.4305,5
"615616",-144.7786,59.3431,6
"615617",179.0202,51.5669,13
"615618",166.9784,-15.8525,12
"615619",166.7731,-15.8067,12
"615620",-97.1612,35.7232,1
"615621",146.3562,20.1012,2
"615622",55.1438,-34.5252,3
"615623",152.3694,-10.5554,12
"615624",-94.3799,14.7532,15
"615625",168.2643,-16.9291,12
"615626",142.13,38.2791,8
"615627",121.7566,24.1851,9
"615628",-144.7904,59.3512,6
"615629",-91.3622,13.5667,15
"615630",-150.2236,59.9164,6
"615631",162.8689,56.5227,13
"615632",147.5032,43.6889,8
"615633",145.4848,43.0922,8
"615634",21.73,38.9,10
"615635",-143.9055,-55.7642,5
"615636",-91.4026,13.6199,15
"615637",71.7137,37.239,14
"615638",-90.4804,14.4907,15
"615639",-79.8732,0.25,15
"615640",145.2982,18.7909,2
"615641",169.8375,-20.8582,5
"615642",152.5583,44.3927,8
"615643",-68.7982,18.0908,15
"615644",-98.1483,36.8753,1
"615645",126.4217,1.5305,7
"615646",-98.1444,36.874,1
"615647",62.1324,26.1566,14
"615648",12.887,-52.4434,3
"615649",-91.2927,13.6605,15
"615650",125.2615,24.1949,9
"615651",145.0981,13.7962,2
"615652",-172.6199,53.0835,13
"615653",-69.91,-17.42,4
"615654",-178.0825,-18.4425,5
"615655",-97.7986,36.8124,1
"615656",56.345,28.021,14
"615657",143.6988,39.9535,8
"615658",127.6415,27.7602,9
"615659",127.9072,26.8828,9
"615660",148.7139,-5.6042,12
"615661",87.9346,29.6379,14
"615662",-68.6128,18.1578,15
"615663",-176.9481,-16.6137,5
"615664",66.8321,1.4692,14
"615665",144.0232,11.945,2
"615666",156.6904,-8.1155,12
"615667",-83.6522,2.6629,15
"615668",-84.541,2.1814,15
"615669",77.7364,40.4222,14
"615670",99.7338,-1.875,11
"615671",130.6019,32.66,9
"615672",175.5286,51.9326,13
"615673",167.326,-16.3015,12
"615674",167.1918,-16.1378,12
"615675",-84.5609,2.2197,15
"615676",73.8565,38.6034,14
"615677",73.7741,38.652,14
"615678",176.2865,51.8161,13
"615679",129.2312,-6.9028,7
"615680",127.0787,9.2946,7
"615681",-174.0587,-17.4489,5
"615682",155.9604,-7.5529,12
"615683",178.9403,50.5478,13
"615684",-170.9381,52.1267,13
"615685",-64.5173,18.938,15
"615686",-170.7455,51.7305,13
"615687",-82.8267,8.2697,15
"615688",-66.635,-23.073,4
"615689",103.3432,23.3064,9
"615690",103.2772,23.2399,9
"615691",21.758,38.9013,10
"615692",103.2962,23.2498,9
"615693",74.1795,38.1877,14
"615694",125.8338,7.7006,7
"615695",-82.8752,8.2595,15
"615696",155.2659,-6.7771,12
"615697",-98.1372,36.8731,1
"615698",-67.2056,-24.2608,4
"615699",166.9341,-14.855,12
"615700",129.9811,-0.6403,7
"615701",-157.674,57.1419,6
"615702",141.7505,38.5152,8
"615703",-80.8644,-1.5866,15
"615704",-98.7616,36.4575,1
"615705",128.2593,3.2238,7
"615706",112.1763,-9.0959,11
"615707",167.6812,-16.9078,12
"615708",123.989,-10.4346,7
"615709",-80.8771,-1.1501,15
"615710",167.3574,-16.0589,12
"615711",-71.6086,-15.8561,4
"615712",-178.0287,-31.8066,5
"615713",-179.6929,-23.2135,5
"615714",140.0284,36.0287,8
"615715",144.5442,13.9911,2
"615716",130.9774,32.9914,9
"615717",131.05,33.001,9
"615718",-97.3185,36.8869,1
"615719",170.1525,-21.7835,5
"615720",170.1064,-21.8813,5
"615721",-178.735,-34.0066,5
"615722",122.9295,20.6963,9
"615723",-121.57,36.8393,1
"615724",145.4942,15.9323,2
"615725",71.406,36.8594,14
"615726",170.1488,-21.844,5
"615727",-168.2986,52.9458,13
"615728",154.5098,-7.4703,12
"615729",51.7683,13.7719,14
"615730",121.8351,20.2808,9
"615731",127.1184,1.556,7
"615732",158.4228,-7.5871,12
"615733",-98.2607,36.688,1
"615734",-108.2391,-8.9416,1
"615735",-25.4243,-55.4815,4
"615736",127.0758,2.0772,7
"615737",142.7601,-4.1782,7
"615738",123.7442,0.0431,7
"615739",-175.7284,-28.0545,5
"615740",-114.0263,36.462,1
"615741",145.4863,17.6183,2
"615742",-80.5617,0.0132,15
"615743",-63.7822,19.4492,15
"615744",51.7807,13.8299,14
"615745",177.7849,51.7118,13
"615746",127.4559,28.1463,9
"615747",51.9332,13.7129,14
"615748",-66.8752,19.0105,15
"615749",150.3501,-6.2174,12
"615750",-173.8089,-21.4937,5
"615751",179.9587,-24.1083,5
"615752",126.4364,1.4537,7
"615753",-177.6271,-19.4845,5
"615754",130.4716,-6.9916,7
"615755",51.7781,13.7991,14
"615756",-107.0857,18.7033,1
"615757",156.0809,49.7603,8
"615758",142.6217,45.4873,8
"615759",-119.5093,40.6519,1
"615760",-177.9911,-33.9693,5
"615761",118.7701,-2.1161,7
"615762",131.1216,-3.4533,7
"615763",168.7841,-19.3805,5
"615764",105.622,-5.7048,11
"615765",104.2658,-6.471,11
"615766",94.287,23.4241,9
"615767",170.1955,-21.6939,5
"615768",127.3967,4.936,7
"615769",-139.4545,59.1728,6
"615770",129.2972,31.0991,9
"615771",120.0903,19.7209,9
"615772",-173.7216,-15.7488,5
"615773",121.4951,23.4721,9
"615774",-113.9872,36.4814,1
"615775",-80.7801,-0.117,15
"615776",-71.4019,-30.4138,4
"615777",152.9342,47.9811,8
"615778",31.0567,-48.9135,3
"615779",163.5667,-11.1832,12
"615780",-178.6089,-35.0092,5
"615781",71.9116,37.2692,14
"615782",92.7962,2.317,11
"615783",-64.6333,18.886,15
"615784",-64.7285,18.8752,15
"615785",146.2564,59.5524,8
"615786",170.0604,-14.3883,12
"615787",145.6767,17.4665,2
"615788",158.3404,-7.668,12
"615789",-73.0789,7.3933,15
"615790",126.9908,2.2493,7
"615791",-170.9454,51.9885,13
"615792",-158.3962,54.4999,6
"615793",-77.7562,-11.7823,4
"615794",-168.155,54.6546,13
"615795",147.8666,18.5958,2
"615796",-27.9947,44.9552,10
"615797",-71.26,-30.44,4
"615798",-177.927,51.2643,13
"615799",-177.9407,51.2373,13
"615800",-28.0386,45.0996,10
"615801",112.9189,-9.6241,11
"615802",52.2736,28.5792,14
"615803",153.6379,-5.2765,12
"615804",-83.8604,9.5742,15
"615805",150.3459,-5.5634,12
"615806",144.8844,13.799,2
"615807",126.6604,2.125,7
"615808",-68.778,-21.363,4
"615809",179.8885,-31.7019,5
"615810",100.1889,0.3918,11
"615811",-128.5779,47.7029,6
"615812",178.5828,-20.3673,5
"615813",-74.5068,-8.9172,15
"615814",-105.3371,18.3754,1
"615815",-128.5459,47.7867,6
"615816",-128.6444,47.6868,6
"615817",-105.3042,18.2797,1
"615818",154.0874,-6.5396,12
"615819",-104.8545,18.5768,1
"615820",-105.2223,18.4005,1
"615821",-175.1274,-20.0323,5
"615822",-128.5024,47.7273,6
"615823",129.3191,31.2559,9
"615824",129.3957,31.0889,9
"615825",128.6641,3.3195,7
"615826",-71.4845,-33.9558,4
"615827",129.2388,31.1062,9
"615828",-67.2445,18.3047,15
"615829",126.7758,2.4483,7
"615830",129.1867,31.1632,9
"615831",147.9361,-6.7578,12
"615832",91.7893,25.4013,9
"615833",179.6068,51.8367,13
"615834",-28.044,44.9848,10
"615835",51.8826,13.8754,14
"615836",-174.3393,-17.1106,5
"615837",-166.1256,56.1147,13
"615838",147.4998,-6.1241,12
"615839",128.3808,-7.3488,7
"615840",-71.9945,-30.2834,4
"615841",-178.5777,-17.6027,5
"615842",-70.5431,-36.644,4
"615843",121.7876,24.1793,9
"615844",89.4681,2.9203,11
"615845",-96.0686,-37.036,4
"615846",-18.94,-0.2723,15
"615847",-173.765,-17.6084,5
"615848",-166.8882,53.1023,13
"615849",-166.9049,53.1692,13
"615850",166.4741,-11.6554,12
"615851",99.5889,-1.7843,11
"615852",130.0357,-6.531,7
"615853",-177.0244,-28.4566,5
"615854",-76.29,-14.43,4
"615855",147.5131,44.2697,8
"615856",137.6409,32.1456,8
"615857",179.7358,-25.518,5
"615858",-154.1314,58.4951,6
"615859",-178.0019,-30.1743,5
"615860",129.2313,31.122,9
"615861",-93.1953,14.2849,15
"615862",-97.6182,36.8167,1
"615863",95.3361,2.6125,11
"615864",15.2805,44.9427,10
"615865",121.0002,24.007,9
"615866",-66.6697,18.545,15
"615867",-152.9708,59.8295,6
"615868",-178.7358,-29.5423,5
"615869",-173.357,-15.0826,5
"615870",-67.3717,18.7533,15
"615871",126.0926,4.8449,7
"615872",130.6969,-3.186,7
"615873",-97.8416,16.4107,1
"615874",-150.5316,61.6404,6
"615875",-169.66,52.3411,13
"615876",-91.1382,14.3617,15
"615877",145.094,43.2458,8
"615878",-126.1792,40.3758,1
"615879",-155.2402,19.381,13
"615880",-119.2499,40.7593,1
"615881",-97.88,16.374,1
"615882",-178.9421,-33.6468,5
"615883",179.8715,51.4777,13
"615884",86.6566,34.7924,14
"615885",-71.481,-32.7572,4
"615886",-14.9374,-42.6536,4
"615887",-61.6793,17.646,15
"615888",138.8486,29.9663,8
"615889",-87.6197,14.6991,15
"615890",-64.6515,19.205,15
"615891",-64.6807,19.0792,15
"615892",-65.9247,19.5747,15
"615893",167.31,-45.58,5
"615894",-178.6164,-20.7285,5
"615895",-179.4099,-21.7658,5
"615896",-167.0254,53.2109,13
"615897",108.9774,-8.3628,11
"615898",-69.4078,-24.8083,4
"615899",166.9853,-14.0632,12
"615900",166.8046,-14.0375,12
"615901",70.9054,36.5382,14
"615902",-97.5734,36.2692,1
"615903",166.5208,-14.0941,12
"615904",-27.8952,-56.0771,4
"615905",-64.6669,19.1455,15
"615906",-179.916,-23.6445,5
"615907",-179.8868,-23.1928,5
"615908",-97.5724,36.2679,1
"615909",70.3441,36.5179,14
"615910",-74.8907,-7.2326,15
"615911",165.344,-62.5795,5
"615912",125.6362,8.0048,7
"615913",-64.6702,19.2002,15
"615914",-132.098,52.6512,6
"615915",155.2808,-6.1385,12
"615916",120.9907,1.137,7
"615917",-177.9762,51.3584,13
"615918",117.5887,-8.7612,7
"615919",85.7631,28.21,14
"615920",-152.5672,59.6086,6
"615921",123.2537,0.0311,7
"615922",140.3394,31.4527,8
"615923",-27.818,-55.9361,4
"615924",-150.5772,60.7164,6
"615925",167.2661,-13.7825,12
"615926",152.9667,-4.1351,12
"615927",177.4452,-37.166,5
"615928",126.42,7.8564,7
"615929",-64.659,19.1905,15
"615930",141.8053,38.3103,8
"615931",-97.7014,36.8231,1
"615932",-69.6469,-16.9079,4
"615933",-173.2449,-15.1281,5
"615934",130.4829,29.42,9
"615935",-144.9198,59.2519,6
"615936",-71.847,-32.583,4
"615937",-165.6285,52.8749,13
"615938",102.6857,-5.2471,11
"615939",-179.3672,-17.7969,5
"615940",-169.079,53.9076,13
"615941",124.0923,-8.0238,7
"615942",-60.6692,16.1413,15
"615943",166.4072,-14.1848,12
"615944",130.2766,-6.872,7
"615945",-178.8659,-21.0717,5
"615946",-27.7337,-56.1886,4
"615947",129.6333,-6.6724,7
"615948",-13.353,-23.6925,4
"615949",-53.558,69.1853,10
"615950",91.4012,11.2676,11
"615951",91.5047,11.3506,11
"615952",-98.1512,36.858,1
"615953",126.4449,4.8831,7
"615954",-177.4945,-18.7831,5
"615955",166.8546,-14.4146,12
"615956",178.736,51.7231,13
"615957",23.6185,38.8475,10
"615958",-167.4523,52.5433,13
"615959",-95.126,17.544,1
"615960",178.0989,-35.6237,5
"615961",-151.3363,61.1315,6
"615962",-86.8277,10.9955,15
"615963",157.8244,51.9128,8
"615964",161.515,-10.1922,12
"615965",114.9013,-50.7003,3
"615966",129.1749,31.073,9
"615967",52.1124,27.8913,14
"615968",-71.7347,-32.3238,4
"615969",151.668,-4.3134,12
"615970",-71.3141,-35.5618,4
"615971",167.7858,-19.3679,12
"615972",-172.9924,-16.2202,5
"615973",-66.8295,-29.4577,4
"615974",143.7578,12.05,2
"615975",148.4027,43.8508,8
"615976",-174.0273,-16.0172,5
"615977",148.3138,43.8228,8
"615978",148.4529,43.6762,8
"615979",-67.8838,18.261,15
"615980",148.3542,43.789,8
"615981",-177.138,-17.1497,5
"615982",148.4816,43.7005,8
"615983",-87.6234,14.7644,15
"615984",147.062,17.0408,2
"615985",128.9749,-2.7664,7
"615986",128.8105,-8.1433,7
"615987",118.8669,-16.3853,7
"615988",-178.667,-17.7047,5
"615989",102.4229,27.6067,9
"615990",142.0527,32.6053,8
"615991",-173.0044,-16.3817,5
"615992",52.0132,29.2233,14
"615993",-145.3215,65.6964,6
"615994",-178.3221,-20.298,5
"615995",133.3774,-0.7395,7
"615996",160.7016,53.2054,13
"615997",-32.8819,57.5809,10
"615998",-96.819,36.2996,1
"615999",-177.8538,-16.1494,5
"616000",-32.8345,57.7444,10
"616001",126.7812,2.2854,7
"616002",125.7629,1.2879,7
"616003",77.8944,-37.0829,3
"616004",178.2999,52.0277,13
"616005",-173.2665,-18.4695,5
"616006",-74.276,-37.826,4
"616007",-73.9686,-37.8325,4
"616008",-73.7496,-37.8611,4
"616009",148.4806,13.0573,2
"616010",-178.5115,-18.0238,5
"616011",-150.9451,59.0722,6
"616012",-179.5581,-25.3274,5
"616013",6.2523,78.6401,10
"616014",-155.2105,19.3675,13
"616015",95.0268,32.0221,9
"616016",84.9277,27.9448,14
"616017",142.7273,12.85,2
"616018",145.5413,18.934,2
"616019",-72.2848,-16.6538,4
"616020",-67.4382,19.2073,15
"616021",141.5637,36.6165,8
"616022",-176.4965,-24.1028,5
"616023",94.9817,32.0502,9
"616024",124.7935,-0.3085,7
"616025",172.8947,-43.6552,5
"616026",84.5639,28.0545,14
"616027",100.6873,31.5419,9
"616028",-115.607,30.7643,1
"616029",-25.7954,-58.0169,4
"616030",70.7246,36.4919,14
"616031",126.4273,1.3571,7
"616032",141.7288,24.0515,2
"616033",78.0377,-33.1871,3
"616034",-71.7475,-30.663,4
"616035",176.5955,-38.6363,5
"616036",-72.9845,6.8225,15
"616037",-178.2753,-33.4491,5
"616038",144.7769,11.8178,2
"616039",144.6805,11.8016,2
"616040",144.7025,11.7856,2
"616041",144.7934,11.7859,2
"616042",144.8433,11.7849,2
"616043",144.7991,39.1159,8
"616044",-71.3502,-27.8494,4
"616045",-90.9658,13.477,15
"616046",175.4875,-40.9447,5
"616047",148.3426,43.8705,8
"616048",175.5683,-40.9512,5
"616049",-174.1312,-16.102,5
"616050",-74.4916,-8.0686,15
"616051",-65.3562,19.557,15
"616052",127.5385,-6.7577,7
"616053",125.8758,1.5036,7
"616054",179.202,-23.0048,5
"616055",-115.614,31.5385,1
"616056",-103.4992,20.7507,1
"616057",-71.4947,-29.8611,4
"616058",-179.4729,-22.5229,5
"616059",-80.0495,0.029,15
"616060",-97.3243,36.396,1
"616061",-177.9993,-20.4028,5
"616062",33.4927,34.9067,10
"616063",107.6764,-6.8972,11
"616064",-178.8125,-17.5164,5
"616065",71.2012,36.2179,14
"616066",121.9839,24.6953,9
"616067",121.95,24.69,9
"616068",121.9631,24.6773,9
"616069",138.1551,32.6629,8
"616070",139.175,-52.7999,5
"616071",166.8117,-12.4719,12
"616072",-84.7731,10.6636,15
"616073",-108.3849,-9.0393,1
"616074",122.0531,24.6833,9
"616075",122.0607,24.6627,9
"616076",-122.8207,38.8158,1
"616077",146.6187,43.3295,8
"616078",94.3125,24.2716,9
"616079",130.6254,32.682,9
"616080",126.6803,5.3854,7
"616081",129.4113,31.0912,9
"616082",140.0594,27.5021,2
"616083",-175.2159,51.6061,13
"616084",175.3694,51.4611,13
"616085",126.6383,5.4836,7
"616086",-97.5146,36.2866,1
"616087",-97.9704,36.9528,1
"616088",69.0671,36.0642,14
"616089",130.5734,32.7069,9
"616090",-130.2367,56.0847,6
"616091",129.9404,-5.8176,7
"616092",-112.758,44.786,1
"616093",141.8511,37.5473,8
"616094",-73.362,-34.0003,4
"616095",-71.7992,-30.5813,4
"616096",117.0314,-11.2179,7
"616097",125.102,24.5476,9
"616098",179.4229,-25.0975,5
"616099",92.5003,3.8486,11
"616100",92.6447,3.8329,11
"616101",92.5421,3.8164,11
"616102",145.6666,17.6632,2
"616103",141.3085,-53.4947,5
"616104",150.3892,46.8985,8
"616105",92.5863,4.0057,11
"616106",129.1689,31,9
"616107",-173.1672,-23.3335,5
"616108",-75.0724,-15.7962,4
"616109",-41.7922,10.704,15
"616110",125.047,11.9845,7
"616111",179.1519,-22.9135,5
"616112",-175.2714,51.5429,13
"616113",-173.0365,52.4562,13
"616114",-43.2929,28.8311,15
"616115",125.1132,-7.0091,7
"616116",135.2604,38.2944,8
"616117",-92.3906,14.6129,15
"616118",66.4243,30.6598,14
"616119",66.4361,30.6507,14
"616120",66.3878,30.659,14
"616121",-163.098,54.2579,13
"616122",122.0221,24.7212,9
"616123",-178.0176,-32.1668,5
"616124",127.5598,4.9658,7
"616125",-179.6032,-33.6292,5
"616126",-69.1,-20.62,4
"616127",-178.3568,-30.5104,5
"616128",127.3584,1.7645,7
"616129",179.3397,-25.4822,5
"616130",-165.0813,53.4632,13
"616131",125.8195,24.0794,9
"616132",-73.0666,6.9191,15
"616133",-179.022,-24.5611,5
"616134",-117.4655,36.3768,1
"616135",126.0464,10.2345,7
"616136",178.3827,-25.3223,5
"616137",-26.9403,-55.358,4
"616138",-178.5916,-31.6127,5
"616139",-177.9086,-30.263,5
"616140",168.9139,-20.2251,5
"616141",179.1282,-23.0158,5
"616142",129.2477,31.1061,9
"616143",179.26,-22.8179,5
"616144",-150.3992,62.1377,6
"616145",151.2987,-59.4058,5
"616146",-176.7533,51.6522,13
